"Tag"	"No."	"Gene"	"Name"	"GeneName"	"annots"
"Mprrb_Veg.Down"	259	"Mp4g18160"	""	""	"[K14395]: ACP6; lysophosphatidic acid phosphatase type 6 [EC:3.1.3.2];
[KOG3720]: Lysosomal & prostatic acid phosphatases; [I];
[PTHR11567]: ACID PHOSPHATASE-RELATED;
[PTHR11567:SF110]: LYSOPHOSPHATIDIC ACID PHOSPHATASE TYPE 6;
[PF00328]: Histidine phosphatase superfamily (branch 2)"
"Mprrb_Veg.Down"	260	"Mp4g18270"	""	""	"[PTHR35546]: F-BOX PROTEIN INTERACTION DOMAIN PROTEIN-RELATED;
[PF12937]: F-box-like"
"Mprrb_Veg.Down"	261	"Mp4g19000"	"MpMpSTR2"	"Mp4g19000 [MpMpSTR2]"	"[KOG1520]: Predicted alkaloid synthase/Surface mucin Hemomucin; [R];
[PTHR10426]: STRICTOSIDINE SYNTHASE-RELATED;
[PTHR10426:SF98]: STRICTOSIDINE SYNTHASE TRANSCRIPTION FACTOR WD40-LIKE FAMILY-RELATED;
[PF03088]: Strictosidine synthase"
"Mprrb_Veg.Down"	262	"Mp4g19700"	"MpPTB8"	"Mp4g19700 [MpPTB8]"	"[K14640]: SLC20A, PIT; solute carrier family 20 (sodium-dependent phosphate transporter);
[KOG2493]: Na+/Pi symporter; [P];
[PTHR11101:SF85]: PHOSPHATE TRANSPORTER;
[PTHR11101]: PHOSPHATE TRANSPORTER;
[PF01384]: Phosphate transporter family"
"Mprrb_Veg.Down"	263	"Mp4g19940"	""	""	"[PTHR39244:SF5]: NATTERIN-4;
[PTHR39244]: NATTERIN-4;
[PF03318]: Clostridium epsilon toxin ETX/Bacillus mosquitocidal toxin MTX2"
"Mprrb_Veg.Down"	264	"Mp4g19950"	""	""	"[PTHR31479]: ALPHA/BETA-HYDROLASES SUPERFAMILY PROTEIN;
[PTHR31479:SF2]: ALPHA/BETA-HYDROLASES SUPERFAMILY PROTEIN;
[PF01764]: Lipase (class 3)"
"Mprrb_Veg.Down"	265	"Mp4g19960"	""	""	""
"Mprrb_Veg.Down"	266	"Mp4g20450"	"MpGH19.7"	"Mp4g20450 [MpGH19.7]"	"[K20547]: CHIB; basic endochitinase B [EC:3.2.1.14];
[KOG4742]: Predicted chitinase; [R];
[PTHR22595:SF171]: CHITINASE (CLASS IB) / HEVEIN;
[PTHR22595]: CHITINASE-RELATED;
[PF00182]: Chitinase class I;
[PF00187]: Chitin recognition protein"
"Mprrb_Veg.Down"	267	"Mp4g20480"	""	""	"[K03322]: mntH; manganese transport protein;
[KOG1291]: Mn2+ and Fe2+ transporters of the NRAMP family; [P];
[PTHR11706]: SOLUTE CARRIER PROTEIN FAMILY 11 MEMBER;
[PTHR11706:SF33]: MANGANESE TRANSPORTER SMF1;
[PF01566]: Natural resistance-associated macrophage protein"
"Mprrb_Veg.Down"	268	"Mp4g21190"	""	""	"[K16315]: GSG2; serine/threonine-protein kinase haspin [EC:2.7.11.1];
[KOG2464]: Serine/threonine kinase (haspin family); [D];
[PTHR24419:SF18]: SERINE/THREONINE-PROTEIN KINASE HASPIN;
[PTHR24419]: INTERLEUKIN-1 RECEPTOR-ASSOCIATED KINASE;
[PF12330]: Haspin like kinase domain"
"Mprrb_Veg.Down"	269	"Mp4g21300"	"Mp1R-MYB17"	"Mp4g21300 [Mp1R-MYB17]"	"[K09422]: MYBP; transcription factor MYB, plant;
[KOG0048]: Transcription factor, Myb superfamily; C-term missing; [K];
[PTHR47999]: TRANSCRIPTION FACTOR MYB8-RELATED-RELATED;
[PTHR47999:SF68]: MYB DOMAIN PROTEIN 40;
[PF00249]: Myb-like DNA-binding domain"
"Mprrb_Veg.Down"	270	"Mp4g21960"	""	""	"[K10903]: HUS1; HUS1 checkpoint protein;
[KOG3999]: Checkpoint 9-1-1 complex, HUS1 component; [DL];
[PTHR12900:SF0]: CHECKPOINT PROTEIN;
[PTHR12900]: MITOTIC AND DNA DAMAGE CHECKPOINT PROTEIN HUS1;
[PF04005]: Hus1-like protein"
"Mprrb_Veg.Down"	271	"Mp4g21990"	"MpNBS-LRR12"	"Mp4g21990 [MpNBS-LRR12]"	"[KOG0472]: Leucine-rich repeat protein; [S];
[KOG4658]: Apoptotic ATPase; N-term missing; [T];
[KOG2029]: Uncharacterized conserved protein; N-term missing; [S];
[PTHR16083]: LEUCINE RICH REPEAT CONTAINING PROTEIN;
[PF00931]: NB-ARC domain;
[PF13306]: BspA type Leucine rich repeat region (6 copies)"
"Mprrb_Veg.Down"	272	"Mp4g22010"	""	""	"[KOG2100]: Dipeptidyl aminopeptidase; N-term missing; C-term missing; [O];
[PTHR42776]: SERINE PEPTIDASE S9 FAMILY MEMBER;
[PTHR42776:SF19]: GLUTAMYL ENDOPEPTIDASE, CHLOROPLASTIC-RELATED"
"Mprrb_Veg.Down"	273	"Mp4g22040"	""	""	"[KOG4658]: Apoptotic ATPase; N-term missing; [T];
[KOG2029]: Uncharacterized conserved protein; N-term missing; [S];
[PTHR16083:SF29]: LEUCINE-RICH REPEAT DOMAIN, L DOMAIN-LIKE PROTEIN-RELATED;
[PTHR16083]: LEUCINE RICH REPEAT CONTAINING PROTEIN;
[PF13306]: BspA type Leucine rich repeat region (6 copies);
[PF00931]: NB-ARC domain"
"Mprrb_Veg.Down"	274	"Mp4g22050"	""	""	"[PTHR42776:SF19]: GLUTAMYL ENDOPEPTIDASE, CHLOROPLASTIC-RELATED;
[PTHR42776]: SERINE PEPTIDASE S9 FAMILY MEMBER"
"Mprrb_Veg.Down"	275	"Mp4g22060"	""	""	"[K10903]: HUS1; HUS1 checkpoint protein"
"Mprrb_Veg.Down"	276	"Mp4g22180"	"MpExpansin34"	"Mp4g22180 [MpExpansin34]"	"[PTHR31867:SF165]: EXPANSIN-A11;
[PTHR31867]: EXPANSIN-A15;
[PF01357]: Expansin C-terminal domain;
[PF03330]: Lytic transglycolase"
"Mprrb_Veg.Down"	277	"Mp4g22420"	""	""	"[K11168]: DHRS12; dehydrogenase/reductase SDR family member 12 [EC:1.1.-.-];
[KOG1611]: Predicted short chain-type dehydrogenase; [R];
[PTHR24320]: RETINOL DEHYDROGENASE;
[PTHR24320:SF124]: NAD(P)-BINDING ROSSMANN-FOLD SUPERFAMILY PROTEIN;
[PF00106]: short chain dehydrogenase"
"Mprrb_Veg.Down"	278	"Mp4g22680"	""	""	"[K02575]: NRT, narK, nrtP, nasA; MFS transporter, NNP family, nitrate/nitrite transporter;
[KOG2533]: Permease of the major facilitator superfamily; [G];
[PTHR23515]: HIGH-AFFINITY NITRATE TRANSPORTER 2.3;
[PTHR23515:SF29]: HIGH AFFINITY NITRATE TRANSPORTER 2.4;
[PF07690]: Major Facilitator Superfamily"
"Mprrb_Veg.Down"	279	"Mp4g22840"	""	""	"[K02575]: NRT, narK, nrtP, nasA; MFS transporter, NNP family, nitrate/nitrite transporter;
[KOG2533]: Permease of the major facilitator superfamily; [G];
[PTHR23515]: HIGH-AFFINITY NITRATE TRANSPORTER 2.3;
[PTHR23515:SF29]: HIGH AFFINITY NITRATE TRANSPORTER 2.4;
[PF07690]: Major Facilitator Superfamily"
"Mprrb_Veg.Down"	280	"Mp4g22850"	""	""	"[PTHR34806]: HIGH-AFFINITY NITRATE TRANSPORTER 3.2;
[PF16974]: High-affinity nitrate transporter accessory"
"Mprrb_Veg.Down"	281	"Mp4g23630"	"MpGH19.9"	"Mp4g23630 [MpGH19.9]"	"[K20547]: CHIB; basic endochitinase B [EC:3.2.1.14];
[KOG4742]: Predicted chitinase; N-term missing; [R];
[KOG2029]: Uncharacterized conserved protein; N-term missing; [S];
[PTHR22595:SF143]: BASIC ENDOCHITINASE B;
[PTHR22595]: CHITINASE-RELATED;
[PF00182]: Chitinase class I"
"Mprrb_Veg.Down"	282	"Mp5g01360"	""	""	""
"Mprrb_Veg.Down"	283	"Mp5g02190"	""	""	"[KOG1485]: Mitochondrial Fe2+ transporter MMT1 and related transporters (cation diffusion facilitator superfamily); [P];
[PTHR43840:SF29]: METAL TOLERANCE PROTEIN 3;
[PTHR43840]: MITOCHONDRIAL METAL TRANSPORTER 1-RELATED;
[PF01545]: Cation efflux family;
[PF16916]: Dimerisation domain of Zinc Transporter"
"Mprrb_Veg.Down"	284	"Mp5g02510"	"MpGH19.13"	"Mp5g02510 [MpGH19.13]"	"[K20547]: CHIB; basic endochitinase B [EC:3.2.1.14];
[KOG4742]: Predicted chitinase; N-term missing; [R];
[KOG2029]: Uncharacterized conserved protein; N-term missing; [S];
[PTHR22595:SF143]: BASIC ENDOCHITINASE B;
[PTHR22595]: CHITINASE-RELATED;
[PF00182]: Chitinase class I"
"Mprrb_Veg.Down"	285	"Mp5g03090"	"MpCKX1"	"Mp5g03090 [MpCKX1]"	"[K00279]: CKX; cytokinin dehydrogenase [EC:1.5.99.12];
[KOG1231]: Proteins containing the FAD binding domain; [C];
[PTHR13878:SF53]: CYTOKININ DEHYDROGENASE 6;
[PTHR13878]: GULONOLACTONE OXIDASE;
[PF01565]: FAD binding domain;
[PF09265]: Cytokinin dehydrogenase 1, FAD and cytokinin binding"
"Mprrb_Veg.Down"	286	"Mp5g03180"	""	""	"[PTHR36078:SF2]: BNACNNG21220D PROTEIN;
[PTHR36078]: BNACNNG21220D PROTEIN"
"Mprrb_Veg.Down"	287	"Mp5g03630"	""	""	""
"Mprrb_Veg.Down"	288	"Mp5g04040"	""	""	""
"Mprrb_Veg.Down"	289	"Mp5g04470"	""	""	""
"Mprrb_Veg.Down"	290	"Mp5g04710"	""	""	"[KOG0519]: Sensory transduction histidine kinase; N-term missing; [T];
[PTHR43711]: TWO-COMPONENT HISTIDINE KINASE;
[PTHR43711:SF18];
[PF00512]: His Kinase A (phospho-acceptor) domain;
[PF00072]: Response regulator receiver domain;
[PF02518]: Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase"
"Mprrb_Veg.Down"	291	"Mp5g05780"	""	""	""
"Mprrb_Veg.Down"	292	"Mp5g06510"	""	""	"[K00616]: E2.2.1.2, talA, talB; transaldolase [EC:2.2.1.2];
[KOG2772]: Transaldolase; C-term missing; [G];
[PTHR10683:SF33]: TRANSALDOLASE-RELATED;
[PTHR10683]: TRANSALDOLASE;
[PF00923]: Transaldolase/Fructose-6-phosphate aldolase"
"Mprrb_Veg.Down"	293	"Mp5g07400"	""	""	"[PTHR10209:SF553]: 2-OXOGLUTARATE (2OG) AND FE(II)-DEPENDENT OXYGENASE SUPERFAMILY PROTEIN;
[PTHR10209]: OXIDOREDUCTASE, 2OG-FE II  OXYGENASE FAMILY PROTEIN"
"Mprrb_Veg.Down"	294	"Mp5g08730"	"MpCYP759B3"	"Mp5g08730 [MpCYP759B3]"	"[K05280]: CYP75B1; flavonoid 3'-monooxygenase [EC:1.14.14.82];
[KOG0156]: Cytochrome P450 CYP2 subfamily; [Q];
[PTHR24298:SF45]: FLAVONOID 3'-MONOOXYGENASE;
[PTHR24298]: FLAVONOID 3'-MONOOXYGENASE-RELATED;
[PF00067]: Cytochrome P450"
"Mprrb_Veg.Down"	295	"Mp5g08780"	""	""	"[K04802]: PCNA; proliferating cell nuclear antigen;
[KOG1636]: DNA polymerase delta processivity factor (proliferating cell nuclear antigen); [L];
[PTHR11352]: PROLIFERATING CELL NUCLEAR ANTIGEN;
[PTHR11352:SF11]: PROLIFERATING CELL NUCLEAR ANTIGEN;
[PF00705]: Proliferating cell nuclear antigen, N-terminal domain;
[PF02747]: Proliferating cell nuclear antigen, C-terminal domain"
"Mprrb_Veg.Down"	296	"Mp5g09160"	""	""	"[KOG3043]: Predicted hydrolase related to dienelactone hydrolase; [R];
[PTHR17630]: DIENELACTONE HYDROLASE;
[PTHR17630:SF97]: ENDO-1,3-1,4-BETA-D-GLUCANASE-LIKE PROTEIN;
[PF01738]: Dienelactone hydrolase family"
"Mprrb_Veg.Down"	297	"Mp5g09450"	""	""	"[K13984]: TXNDC5, ERP46; thioredoxin domain-containing protein 5;
[KOG0190]: Protein disulfide isomerase (prolyl 4-hydroxylase beta subunit); C-term missing; [O];
[PTHR45672]: PROTEIN DISULFIDE-ISOMERASE C17H9.14C-RELATED;
[PF00085]: Thioredoxin"
"Mprrb_Veg.Down"	298	"Mp5g09480"	""	""	"[PTHR45966]: GDSL-LIKE LIPASE/ACYLHYDROLASE;
[PTHR45966:SF13]: GDSL-LIKE LIPASE/ACYLHYDROLASE;
[PF00657]: GDSL-like Lipase/Acylhydrolase"
"Mprrb_Veg.Down"	299	"Mp5g09540"	""	""	"[KOG1470]: Phosphatidylinositol transfer protein PDR16 and related proteins; C-term missing; [I];
[PTHR46277]: OS03G0850700 PROTEIN;
[PF03765]: CRAL/TRIO, N-terminal domain;
[PF00650]: CRAL/TRIO domain"
"Mprrb_Veg.Down"	300	"Mp5g10910"	"MpCKX2"	"Mp5g10910 [MpCKX2]"	"[K00279]: CKX; cytokinin dehydrogenase [EC:1.5.99.12];
[KOG1231]: Proteins containing the FAD binding domain; [C];
[PTHR13878:SF102]: CYTOKININ DEHYDROGENASE 5;
[PTHR13878]: GULONOLACTONE OXIDASE;
[PF09265]: Cytokinin dehydrogenase 1, FAD and cytokinin binding;
[PF01565]: FAD binding domain"
"Mprrb_Veg.Down"	301	"Mp5g11160"	""	""	"[PTHR42938:SF11]: ERYTHRONATE-4-PHOSPHATE DEHYDROGENASE FAMILY PROTEIN;
[PTHR42938]: FORMATE DEHYDROGENASE 1"
"Mprrb_Veg.Down"	302	"Mp5g11310"	""	""	""
"Mprrb_Veg.Down"	303	"Mp5g11320"	""	""	""
"Mprrb_Veg.Down"	304	"Mp5g12960"	""	""	""
"Mprrb_Veg.Down"	305	"Mp5g14830"	""	""	"[PTHR33918]: OS01G0704200 PROTEIN;
[PTHR33918:SF2]: OS01G0704200 PROTEIN"
"Mprrb_Veg.Down"	306	"Mp5g15020"	""	""	"[K01513]: ENPP1_3, CD203; ectonucleotide pyrophosphatase/phosphodiesterase family member 1/3 [EC:3.1.4.1 3.6.1.9];
[KOG2645]: Type I phosphodiesterase/nucleotide pyrophosphatase; [R];
[PTHR10151:SF120]: ALKALINE-PHOSPHATASE-LIKE FAMILY PROTEIN;
[PTHR10151]: ECTONUCLEOTIDE PYROPHOSPHATASE/PHOSPHODIESTERASE;
[PF01663]: Type I phosphodiesterase / nucleotide pyrophosphatase"
"Mprrb_Veg.Down"	307	"Mp5g15040"	""	""	""
"Mprrb_Veg.Down"	308	"Mp5g15680"	"MpGH3.6"	"Mp5g15680 [MpGH3.6]"	"[K15920]: XYL4; xylan 1,4-beta-xylosidase [EC:3.2.1.37];
[PTHR42721]: SUGAR HYDROLASE-RELATED;
[PF00933]: Glycosyl hydrolase family 3 N terminal domain;
[PF14310]: Fibronectin type III-like domain;
[PF01915]: Glycosyl hydrolase family 3 C-terminal domain"
"Mprrb_Veg.Down"	309	"Mp5g15690"	""	""	""
"Mprrb_Veg.Down"	310	"Mp5g15740"	""	""	"[PTHR13833];
[PF01436]: NHL repeat"
"Mprrb_Veg.Down"	311	"Mp5g16040"	""	""	"[KOG1432]: Predicted DNA repair exonuclease SIA1; [R];
[PTHR32440];
[PTHR32440:SF0]: PHOSPHATASE DCR2-RELATED;
[PF00149]: Calcineurin-like phosphoesterase"
"Mprrb_Veg.Down"	312	"Mp5g16440"	"MpDIR65"	"Mp5g16440 [MpDIR65]"	"[PF03018]: Dirigent-like protein"
"Mprrb_Veg.Down"	313	"Mp5g16470"	"MpDIR42"	"Mp5g16470 [MpDIR42]"	"[PF03018]: Dirigent-like protein"
"Mprrb_Veg.Down"	314	"Mp5g16520"	"MpDIR38"	"Mp5g16520 [MpDIR38]"	"[PF03018]: Dirigent-like protein"
"Mprrb_Veg.Down"	315	"Mp5g16890"	"MpDIR36"	"Mp5g16890 [MpDIR36]"	"[PTHR21495]: NUCLEOPORIN-RELATED;
[PTHR21495:SF175]: DIRIGENT PROTEIN;
[PF03018]: Dirigent-like protein"
"Mprrb_Veg.Down"	316	"Mp5g17090"	"MpPOD114"	"Mp5g17090 [MpPOD114]"	"[K00430]: E1.11.1.7; peroxidase [EC:1.11.1.7];
[PTHR31235:SF65]: PEROXIDASE;
[PTHR31235]: PEROXIDASE 25-RELATED;
[PF00141]: Peroxidase"
"Mprrb_Veg.Down"	317	"Mp5g17300"	""	""	"[PTHR28018]: RESPIRATORY SUPERCOMPLEX FACTOR 2, MITOCHONDRIAL;
[PTHR28018:SF7]: HYPOXIA-RESPONSIVE FAMILY PROTEIN-RELATED;
[PF04588]: Hypoxia induced protein conserved region"
"Mprrb_Veg.Down"	318	"Mp5g18050"	"MpCLE2"	"Mp5g18050 [MpCLE2]"	""
"Mprrb_Veg.Down"	319	"Mp5g18990"	""	""	"[PTHR32263]: INACTIVE POLY [ADP-RIBOSE] POLYMERASE SRO4-RELATED;
[PF00644]: Poly(ADP-ribose) polymerase catalytic domain;
[PF02825]: WWE domain"
"Mprrb_Veg.Down"	320	"Mp5g20047"	""	""	"[K00422]: E1.10.3.1; polyphenol oxidase [EC:1.10.3.1];
[PTHR11474:SF115]: OS04G0624500 PROTEIN;
[PTHR11474]: TYROSINASE FAMILY MEMBER;
[PF12143]: Protein of unknown function (DUF_B2219);
[PF00264]: Common central domain of tyrosinase;
[PF12142]: Polyphenol oxidase middle domain"
"Mprrb_Veg.Down"	321	"Mp5g21250"	""	""	"[PTHR48073:SF2]: O-SUCCINYLBENZOATE SYNTHASE;
[PTHR48073]: O-SUCCINYLBENZOATE SYNTHASE-RELATED;
[PF02746]: Mandelate racemase / muconate lactonizing enzyme, N-terminal domain;
[PF13378]: Enolase C-terminal domain-like"
"Mprrb_Veg.Down"	322	"Mp5g21760"	""	""	"[KOG0513]: Ca2+-independent phospholipase A2; [I];
[PTHR32176]: XYLOSE ISOMERASE;
[PTHR32176:SF64]: PATATIN-LIKE PROTEIN 3;
[PF01734]: Patatin-like phospholipase"
"Mprrb_Veg.Down"	323	"Mp5g22010"	""	""	""
"Mprrb_Veg.Down"	324	"Mp5g24020"	""	""	""
"Mprrb_Veg.Down"	325	"Mp5g24030"	""	""	"[PTHR34122]: EXPRESSED PROTEIN-RELATED;
[PF08879]: WRC"
"Mprrb_Veg.Down"	326	"Mp6g00090"	""	""	"[K02641]: petH; ferredoxin--NADP+ reductase [EC:1.18.1.2];
[KOG1158]: NADP/FAD dependent oxidoreductase; N-term missing; [C];
[PTHR43314];
[PTHR43314:SF22]: FERREDOXIN--NADP REDUCTASE, EMBRYO ISOZYME, CHLOROPLASTIC;
[PF00175]: Oxidoreductase NAD-binding domain"
"Mprrb_Veg.Down"	327	"Mp6g00310"	"MpCHK2"	"Mp6g00310 [MpCHK2]"	"[K14489]: AHK2_3_4; arabidopsis histidine kinase 2/3/4 (cytokinin receptor) [EC:2.7.13.3];
[KOG0519]: Sensory transduction histidine kinase; N-term missing; [T];
[PTHR43719]: TWO-COMPONENT HISTIDINE KINASE;
[PTHR43719:SF35]: HISTIDINE KINASE 2;
[PF02518]: Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase;
[PF03924]: CHASE domain;
[PF00512]: His Kinase A (phospho-acceptor) domain;
[PF00072]: Response regulator receiver domain"
"Mprrb_Veg.Down"	328	"Mp6g00360"	"MpGH17.15"	"Mp6g00360 [MpGH17.15]"	"[PTHR32227]: GLUCAN ENDO-1,3-BETA-GLUCOSIDASE BG1-RELATED-RELATED;
[PTHR32227:SF62]: O-GLYCOSYL HYDROLASES FAMILY 17 PROTEIN;
[PF00332]: Glycosyl hydrolases family 17"
"Mprrb_Veg.Down"	329	"Mp6g00590"	""	""	"[PTHR34209:SF1]: CALCIUM SENSING RECEPTOR, CHLOROPLASTIC;
[PTHR34209]: RHODANESE/CELL CYCLE CONTROL PHOSPHATASE SUPERFAMILY PROTEIN;
[PF00581]: Rhodanese-like domain"
"Mprrb_Veg.Down"	330	"Mp6g01140"	"MpDOXC30"	"Mp6g01140 [MpDOXC30]"	"[KOG0143]: Iron/ascorbate family oxidoreductases; [QR];
[PTHR47991]: OXOGLUTARATE/IRON-DEPENDENT DIOXYGENASE;
[PTHR47991:SF86]: PROTEIN DMR6-LIKE OXYGENASE 2-LIKE;
[PF03171]: 2OG-Fe(II) oxygenase superfamily;
[PF14226]: non-haem dioxygenase in morphine synthesis N-terminal"
"Mprrb_Veg.Down"	331	"Mp6g01190"	""	""	"[K00036]: G6PD, zwf; glucose-6-phosphate 1-dehydrogenase [EC:1.1.1.49 1.1.1.363];
[KOG0563]: Glucose-6-phosphate 1-dehydrogenase; [G];
[PTHR23429:SF11]: GLUCOSE-6-PHOSPHATE 1-DEHYDROGENASE 2, CHLOROPLASTIC;
[PTHR23429]: GLUCOSE-6-PHOSPHATE 1-DEHYDROGENASE  G6PD;
[PF02781]: Glucose-6-phosphate dehydrogenase, C-terminal domain;
[PF00479]: Glucose-6-phosphate dehydrogenase, NAD binding domain"
"Mprrb_Veg.Down"	332	"Mp6g01210"	"MpDOXC31"	"Mp6g01210 [MpDOXC31]"	"[KOG0143]: Iron/ascorbate family oxidoreductases; [QR];
[PTHR47991]: OXOGLUTARATE/IRON-DEPENDENT DIOXYGENASE;
[PTHR47991:SF15]: GIBBERELLIN 20-OXIDASE;
[PF14226]: non-haem dioxygenase in morphine synthesis N-terminal;
[PF03171]: 2OG-Fe(II) oxygenase superfamily"
"Mprrb_Veg.Down"	333	"Mp6g01230"	"MpNPF27"	"Mp6g01230 [MpNPF27]"	"[K14638]: SLC15A3_4, PHT; solute carrier family 15 (peptide/histidine transporter), member 3/4;
[KOG1237]: H+/oligopeptide symporter; [E];
[PTHR11654:SF188]: PROTEIN NRT1/ PTR FAMILY 3.1;
[PTHR11654]: OLIGOPEPTIDE TRANSPORTER-RELATED;
[PF00854]: POT family"
"Mprrb_Veg.Down"	334	"Mp6g02150"	""	""	""
"Mprrb_Veg.Down"	335	"Mp6g02210"	""	""	"[KOG4412]: 26S proteasome regulatory complex, subunit PSMD10; [O];
[KOG4177]: Ankyrin; N-term missing; C-term missing; [M];
[KOG0507]: CASK-interacting adaptor protein (caskin) and related proteins with ankyrin repeats and SAM domain; C-term missing; [T];
[PTHR24121:SF2]: ANKYRIN REPEAT AND SOCS BOX PROTEIN 14;
[PTHR24121]: NO MECHANORECEPTOR POTENTIAL C, ISOFORM D-RELATED;
[PF13637]: Ankyrin repeats (many copies);
[PF12796]: Ankyrin repeats (3 copies)"
"Mprrb_Veg.Down"	336	"Mp6g03300"	""	""	"[K01674]: cah; carbonic anhydrase [EC:4.2.1.1];
[KOG0382]: Carbonic anhydrase; [R];
[PTHR18952:SF246]: ALPHA CARBONIC ANHYDRASE 4-RELATED;
[PTHR18952]: CARBONIC ANHYDRASE;
[PF00194]: Eukaryotic-type carbonic anhydrase"
"Mprrb_Veg.Down"	337	"Mp6g03620"	""	""	"[K22849]: DGAT3; diacylglycerol O-acyltransferase 3, plant [EC:2.3.1.20]"
"Mprrb_Veg.Down"	338	"Mp6g03670"	"MpBHLH5"	"Mp6g03670 [MpBHLH5]"	"[PTHR45959]: BHLH TRANSCRIPTION FACTOR;
[PTHR45959:SF2]: BHLH TRANSCRIPTION FACTOR;
[PF00010]: Helix-loop-helix DNA-binding domain"
"Mprrb_Veg.Down"	339	"Mp6g04400"	"MpFTPSL3|MpMTPSL15"	"Mp6g04400 [MpFTPSL3|MpMTPSL15]"	"[PF06330]: Trichodiene synthase (TRI5)"
"Mprrb_Veg.Down"	340	"Mp6g04480"	""	""	"[K20417]: FAD4; palmitoyl-[glycerolipid] 3-(E)-desaturase [EC:1.14.19.43];
[KOG3011]: Ubiquitin-conjugating enzyme; N-term missing; [O];
[PTHR48140];
[PF10520]: B domain of TMEM189, localisation domain"
"Mprrb_Veg.Down"	341	"Mp6g05500"	""	""	""
"Mprrb_Veg.Down"	342	"Mp6g06080"	""	""	"[PTHR33322]: BAG DOMAIN CONTAINING PROTEIN, EXPRESSED;
[PF00612]: IQ calmodulin-binding motif;
[PF02179]: BAG domain"
"Mprrb_Veg.Down"	343	"Mp6g06310"	""	""	"[PTHR31013:SF2]: THAUMATIN FAMILY;
[PTHR31013]: THAUMATIN FAMILY PROTEIN-RELATED;
[PF00314]: Thaumatin family"
"Mprrb_Veg.Down"	344	"Mp6g06330"	"MpPR1p"	"Mp6g06330 [MpPR1p]"	"[K13449]: PR1; pathogenesis-related protein 1;
[KOG3017]: Defense-related protein containing SCP domain; [S];
[PTHR10334:SF470]: CAP (CYSTEINE-RICH SECRETORY PROTEINS, ANTIGEN 5, AND PATHOGENESIS-RELATED 1 PROTEIN) SUPERFAMILY PROTEIN;
[PTHR10334]: CYSTEINE-RICH SECRETORY PROTEIN-RELATED;
[PF00188]: Cysteine-rich secretory protein family"
"Mprrb_Veg.Down"	345	"Mp6g07950"	"MpPIN3"	"Mp6g07950 [MpPIN3]"	"[K13947]: PIN; auxin efflux carrier family protein;
[PTHR31752:SF4]: AUXIN EFFLUX CARRIER COMPONENT 2;
[PTHR31752]: AUXIN EFFLUX CARRIER COMPONENT 1B-RELATED;
[PF03547]: Membrane transport protein"
"Mprrb_Veg.Down"	346	"Mp6g08300"	""	""	"[KOG1292]: Xanthine/uracil transporters; [F];
[PTHR11119:SF106]: NUCLEOBASE-ASCORBATE TRANSPORTER 2;
[PTHR11119]: XANTHINE-URACIL / VITAMIN C PERMEASE FAMILY MEMBER;
[PF00860]: Permease family"
"Mprrb_Veg.Down"	347	"Mp6g08310"	"MpAMT1.2"	"Mp6g08310 [MpAMT1.2]"	"[K03320]: amt, AMT, MEP; ammonium transporter, Amt family;
[KOG0682]: Ammonia permease; [P];
[PTHR11730]: AMMONIUM TRANSPORTER;
[PTHR11730:SF107]: AMMONIUM TRANSPORTER 1 MEMBER 1;
[PF00909]: Ammonium Transporter Family"
"Mprrb_Veg.Down"	348	"Mp6g09300"	""	""	"[KOG4441]: Proteins containing BTB/POZ and Kelch domains, involved in regulatory/signal transduction processes; N-term missing; [TR];
[PTHR47590:SF1]: F-BOX/KELCH-REPEAT PROTEIN SKIP25;
[PTHR47590]: F-BOX/KELCH-REPEAT PROTEIN SKIP25"
"Mprrb_Veg.Down"	349	"Mp6g10240"	""	""	"[K03301]: TC.AAA; ATP:ADP antiporter, AAA family;
[PTHR31187];
[PF03219]: TLC ATP/ADP transporter"
"Mprrb_Veg.Down"	350	"Mp6g11070"	""	""	"[K01214]: ISA, treX; isoamylase [EC:3.2.1.68];
[KOG0470]: 1,4-alpha-glucan branching enzyme/starch branching enzyme II; [G];
[PTHR43002:SF1]: ISOAMYLASE 1, CHLOROPLASTIC;
[PTHR43002]: GLYCOGEN DEBRANCHING ENZYME;
[PF02922]: Carbohydrate-binding module 48 (Isoamylase N-terminal domain);
[PF00128]: Alpha amylase, catalytic domain"
"Mprrb_Veg.Down"	351	"Mp6g11270"	"MpNBS-LRR19"	"Mp6g11270 [MpNBS-LRR19]"	"[KOG0617]: Ras suppressor protein (contains leucine-rich repeats); C-term missing; [T];
[PTHR45752]: LEUCINE-RICH REPEAT-CONTAINING;
[PTHR45752:SF91]: DISEASE RESISTANCE PROTEIN (NBS-LRR CLASS) FAMILY PROTEIN"
"Mprrb_Veg.Down"	352	"Mp6g11360"	""	""	"[KOG2366]: Alpha-D-galactosidase (melibiase); [G];
[PTHR11452]: ALPHA-GALACTOSIDASE/ALPHA-N-ACETYLGALACTOSAMINIDASE;
[PTHR11452:SF42]: ALPHA-GALACTOSIDASE;
[PF16499]: Alpha galactosidase A;
[PF17801]: Alpha galactosidase C-terminal beta sandwich domain"
